CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,Recency_scaled,Frequency_scaled,Monetary_scaled,RFM_Score,CustomerCategory,Cluster_ID
15714,28/11/2011,-362,35,330.88,0.970509383,0.004333418,0.001167478,0.97601028,High,0
15716,17/07/2011,-228,118,1118.81,0.611260054,0.014912057,0.003979482,0.630151593,Low,1
15717,19/04/2011,-139,7,150.3,0.372654155,0.000764721,0.000523015,0.373941891,Low,2
15719,07/11/2011,-341,937,5045.61,0.914209115,0.119296457,0.017993644,1.051499216,High,0
15720,15/11/2011,-349,128,598.73,0.935656836,0.016186592,0.002123395,0.953966823,High,0
15721,28/11/2011,-362,91,507.08,0.970509383,0.011470813,0.00179631,0.983776506,High,0
15722,04/11/2011,-338,69,2222.56,0.90616622,0.008666837,0.007918601,0.922751658,Medium,0
15723,10/12/2010,-9,41,203.1,0.024128686,0.005098139,0.00071145,0.029938276,Low,2
15724,22/05/2011,-172,11,218.25,0.461126005,0.001274535,0.000765518,0.463166059,Low,1
15725,24/11/2011,-358,32,415.25,0.959785523,0.003951058,0.001468582,0.965205163,High,0
15727,23/11/2011,-357,302,5178.96,0.957104558,0.038363497,0.018469551,1.013937606,High,0
15729,11/05/2011,-161,5,85,0.431635389,0.000509814,0.000289969,0.432435172,Low,1
15730,05/10/2011,-308,70,1120.88,0.825737265,0.00879429,0.00398687,0.838518425,Medium,0
15732,11/05/2011,-161,14,294.12,0.431635389,0.001656895,0.001036287,0.434328571,Low,1
15733,02/03/2011,-91,10,162.3,0.243967828,0.001147081,0.000565841,0.245680751,Low,2
15734,17/08/2011,-259,26,1339.45,0.694369973,0.003186337,0.004766914,0.702323224,Low,1
15737,25/11/2011,-359,72,1205.12,0.962466488,0.009049197,0.00428751,0.975803195,High,0
15738,21/11/2011,-355,173,4812.42,0.951742627,0.021921998,0.017161424,0.99082605,High,0
15739,04/10/2011,-307,8,449.12,0.8230563,0.000892174,0.001589459,0.825537934,Medium,0
15740,21/10/2011,-324,9,154.88,0.868632708,0.001019628,0.00053936,0.870191696,Medium,0
15743,23/11/2011,-357,88,784.46,0.957104558,0.011088453,0.002786237,0.970979248,High,0
15744,23/09/2011,-296,3,34.8,0.793565684,0.000254907,0.000110813,0.793931403,Medium,0
15745,20/11/2011,-354,62,1094.59,0.949061662,0.007774662,0.003893045,0.960729369,High,0
15746,28/07/2011,-239,28,196.88,0.64075067,0.003441244,0.000689252,0.644881166,Low,1
15747,27/11/2011,-361,93,974.04,0.967828418,0.01172572,0.00346282,0.983016958,High,0
15748,30/10/2011,-333,21,149.31,0.892761394,0.00254907,0.000519482,0.895829946,Medium,0
15749,18/04/2011,-138,10,44534.3,0.36997319,0.001147081,0.158922874,0.530043145,Low,2
15750,07/12/2011,-371,293,2465.48,0.99463807,0.037216416,0.008785546,1.040640032,High,0
15752,31/10/2011,-334,411,2637.38,0.895442359,0.052255927,0.009399032,0.957097317,High,0
15753,08/02/2011,-69,1,79.2,0.184986595,0,0.00026927,0.185255865,Low,2
15754,19/10/2011,-322,28,458.57,0.863270777,0.003441244,0.001623185,0.868335206,Medium,0
15755,29/11/2011,-363,141,2364.25,0.973190349,0.017843487,0.008424272,0.999458107,High,0
15756,09/10/2011,-312,192,532.96,0.836461126,0.024343615,0.001888671,0.862693412,Medium,0
15757,05/10/2011,-308,45,714.42,0.825737265,0.005607953,0.002536275,0.833881493,Medium,0
15758,15/11/2011,-349,9,205.25,0.935656836,0.001019628,0.000719123,0.937395588,Medium,0
15759,05/05/2011,-155,7,253.04,0.415549598,0.000764721,0.000889679,0.417203997,Low,1
15762,05/10/2011,-308,37,583.75,0.825737265,0.004588325,0.002069933,0.832395524,Medium,0
15763,08/11/2011,-342,61,1086.92,0.91689008,0.007647209,0.003865672,0.928402961,Medium,0
15764,12/09/2011,-285,180,3279.97,0.764075067,0.022814173,0.011692339,0.798581579,Medium,0
15766,06/10/2011,-309,11,315.06,0.828418231,0.001274535,0.001111019,0.830803784,Medium,0
15768,16/08/2011,-258,27,621.83,0.691689008,0.00331379,0.002205835,0.697208634,Low,1
15769,02/12/2011,-366,130,56252.72,0.981233244,0.016441499,0.200744162,1.198418905,High,0
15773,04/12/2011,-368,10,635.68,0.986595174,0.001147081,0.002255264,0.989997519,High,0
15774,02/10/2011,-305,25,270.8,0.81769437,0.003058884,0.000953062,0.821706315,Medium,0
15775,08/04/2011,-128,7,104.9,0.343163539,0.000764721,0.000360989,0.344289249,Low,2
15776,29/07/2011,-240,18,241.62,0.643431635,0.002166709,0.000848922,0.646447267,Low,1
15777,12/04/2011,-132,21,1047.11,0.353887399,0.00254907,0.003723596,0.360160065,Low,2
15780,09/06/2011,-190,29,475.28,0.509383378,0.003568697,0.00168282,0.514634895,Low,1
15781,14/11/2011,-348,20,345.46,0.932975871,0.002421616,0.001219512,0.936616999,Medium,0
15782,30/11/2011,-364,43,2614.74,0.975871314,0.005353046,0.009318233,0.990542593,High,0
15783,29/11/2011,-363,14,246.3,0.973190349,0.001656895,0.000865625,0.975712868,High,0
15785,07/11/2011,-341,83,2328.97,0.914209115,0.010451185,0.008298362,0.932958663,Medium,0
15786,24/10/2011,-327,267,4932.2,0.876675603,0.033902626,0.017588901,0.92816713,Medium,0
15787,13/11/2011,-347,206,948.05,0.930294906,0.026127963,0.003370065,0.959792935,High,0
15789,16/12/2010,-15,25,351.3,0.040214477,0.003058884,0.001240354,0.044513715,Low,2
15790,29/11/2011,-363,35,220.85,0.973190349,0.004333418,0.000774797,0.978298564,High,0
15791,27/10/2011,-330,75,1612.69,0.884718499,0.009431557,0.005742066,0.899892122,Medium,0
15793,25/11/2011,-359,12,965.61,0.962466488,0.001401988,0.003432735,0.967301211,High,0
15795,13/07/2011,-224,42,610.01,0.600536193,0.005225593,0.002163651,0.607925437,Low,1
15796,08/12/2011,-372,133,2711.56,0.997319035,0.016823859,0.009663769,1.023806663,High,0
15797,18/08/2011,-260,8,2207.4,0.697050938,0.000892174,0.007864497,0.70580761,Low,1
15799,25/09/2011,-298,98,884.14,0.798927614,0.012362988,0.00314198,0.814432582,Medium,0
15800,24/08/2011,-266,119,699.08,0.713136729,0.015039511,0.002481529,0.730657769,Low,1
15801,24/10/2011,-327,64,1063.95,0.876675603,0.008029569,0.003783695,0.888488868,Medium,0
15802,20/07/2011,-231,1,451.42,0.619302949,0,0.001597667,0.620900616,Low,1
15803,19/10/2011,-322,8,415.82,0.863270777,0.000892174,0.001470616,0.865633568,Medium,0
15804,09/12/2011,-373,262,4206.39,1,0.033265358,0.014998594,1.048263952,High,0
15805,16/11/2011,-350,301,5528.48,0.938337802,0.038236044,0.019716935,0.996290781,High,0
15806,24/10/2011,-327,31,784.58,0.876675603,0.003823604,0.002786666,0.883285873,Medium,0
15807,20/10/2011,-323,48,903.9,0.865951743,0.005990314,0.003212501,0.875154557,Medium,0
15808,06/02/2011,-67,208,3734.97,0.179624665,0.02638287,0.013316166,0.219323701,Low,2
15809,03/11/2011,-337,35,515.77,0.903485255,0.004333418,0.001827323,0.909645996,Medium,0
15810,22/09/2011,-295,89,1391.98,0.790884718,0.011215906,0.004954385,0.80705501,Medium,0
15811,17/11/2011,-351,133,2218.62,0.941018767,0.016823859,0.00790454,0.965747166,High,0
15812,24/08/2011,-266,41,1801.14,0.713136729,0.005098139,0.006414616,0.724649485,Low,1
15813,16/05/2011,-166,40,1303.91,0.445040214,0.004970686,0.004640077,0.454650977,Low,1
15814,23/11/2011,-357,72,1945.33,0.957104558,0.009049197,0.006929209,0.973082963,High,0
15815,07/10/2011,-310,49,2100.6,0.831099196,0.006117767,0.007483344,0.844700307,Medium,0
15819,21/10/2011,-324,123,1905.45,0.868632708,0.015549324,0.006786883,0.890968915,Medium,0
15820,24/01/2011,-54,17,206.98,0.144772118,0.002039256,0.000725297,0.147536671,Low,2
15821,26/10/2011,-329,62,570.96,0.882037534,0.007774662,0.002024288,0.891836483,Medium,0
15822,06/12/2011,-370,33,885.47,0.991957105,0.004078511,0.003146727,0.999182343,High,0
15823,02/12/2010,-1,1,15,0.002680965,0,4.01E-05,0.002721115,Low,2
15825,20/06/2011,-201,20,532.94,0.538873995,0.002421616,0.0018886,0.543184211,Low,1
15826,14/10/2011,-317,68,1654.31,0.849865952,0.008539383,0.005890602,0.864295937,Medium,0
15827,27/09/2011,-300,115,1836.09,0.804289544,0.014529697,0.006539347,0.825358588,Medium,0
15829,01/09/2011,-274,51,636.14,0.73458445,0.006372674,0.002256905,0.74321403,Low,1
15830,02/11/2011,-336,39,576,0.90080429,0.004843232,0.002042275,0.907689796,Medium,0
15831,12/10/2011,-315,68,801.76,0.844504021,0.008539383,0.002847978,0.855891383,Medium,0
15832,30/03/2011,-119,54,836.79,0.319034853,0.006755034,0.002972995,0.328762882,Low,2
15834,30/09/2011,-303,273,2233.75,0.81233244,0.034667346,0.007958537,0.854958323,Medium,0
15835,26/10/2011,-329,50,954.09,0.882037534,0.00624522,0.003391621,0.891674375,Medium,0
15836,20/10/2011,-323,10,137.37,0.865951743,0.001147081,0.00047687,0.867575694,Medium,0
15837,06/10/2011,-309,24,391.98,0.828418231,0.00293143,0.001385535,0.832735195,Medium,0
15838,28/11/2011,-362,167,33643.08,0.970509383,0.021157278,0.120053738,1.111720399,High,0
15839,06/11/2011,-340,62,1048.49,0.91152815,0.007774662,0.003728521,0.923031333,Medium,0
15840,12/10/2011,-315,27,355.56,0.844504021,0.00331379,0.001255557,0.849073369,Medium,0
15841,28/09/2011,-301,47,1224.06,0.806970509,0.00586286,0.004355104,0.817188473,Medium,0
15843,09/02/2011,-70,8,118.95,0.18766756,0.000892174,0.000411132,0.188970866,Low,2
15844,24/10/2011,-327,11,130.74,0.876675603,0.001274535,0.000453208,0.878403346,Medium,0
15845,22/11/2011,-356,138,3711.77,0.954423592,0.017461127,0.013233369,0.985118088,High,0
15847,01/11/2011,-335,22,389.27,0.898123324,0.002676523,0.001375863,0.902175711,Medium,0
15850,20/11/2011,-354,97,238.85,0.949061662,0.012235534,0.000839037,0.962136233,High,0
15852,06/06/2011,-187,22,160.71,0.501340483,0.002676523,0.000560167,0.504577172,Low,1
15853,19/10/2011,-322,30,110.8,0.863270777,0.003696151,0.000382045,0.867348974,Medium,0
15854,05/12/2011,-369,140,2974.65,0.989276139,0.017716034,0.010602698,1.017594871,High,0
15855,26/07/2011,-237,80,712.24,0.63538874,0.010068825,0.002528495,0.64798606,Low,1
15856,05/12/2011,-369,645,16387.57,0.989276139,0.082080041,0.058471404,1.129827584,High,0
15857,21/11/2011,-355,14,297,0.951742627,0.001656895,0.001046565,0.954446088,High,0
15858,24/11/2011,-358,191,1438.85,0.959785523,0.024216161,0.005121657,0.989123341,High,0
15860,30/10/2011,-333,142,977.21,0.892761394,0.017970941,0.003474133,0.914206468,Medium,0
15861,27/11/2011,-361,546,3165.36,0.967828418,0.069462146,0.011283313,1.048573878,High,0
15862,01/12/2011,-365,147,832.88,0.978552279,0.018608208,0.002959041,1.000119528,High,0
15863,14/11/2011,-348,18,68.84,0.932975871,0.002166709,0.000232296,0.935374877,Medium,0
15864,17/11/2011,-351,20,1936.32,0.941018767,0.002421616,0.006897053,0.950337436,High,0
15865,30/10/2011,-333,40,895.13,0.892761394,0.004970686,0.003181202,0.900913282,Medium,0
15866,30/08/2011,-272,45,230.53,0.72922252,0.005607953,0.000809344,0.735639817,Low,1
15867,04/12/2011,-368,461,3812.64,0.986595174,0.058628601,0.013593359,1.058817134,High,0
15869,07/03/2011,-96,15,149.64,0.257372654,0.001784349,0.00052066,0.259677662,Low,2
15870,07/11/2011,-341,76,354.09,0.914209115,0.009559011,0.001250311,0.925018437,Medium,0
15872,25/11/2011,-359,128,360.93,0.962466488,0.016186592,0.001274722,0.979927802,High,0
15874,07/10/2011,-310,120,4405.88,0.831099196,0.015166964,0.015710544,0.861976703,Medium,0
15877,08/12/2011,-372,129,493.28,0.997319035,0.016314045,0.001747059,1.01538014,High,0
15880,05/12/2010,-4,105,343.28,0.010723861,0.013255162,0.001211732,0.025190754,Low,2
15881,31/01/2011,-61,29,501.39,0.163538874,0.003568697,0.001776003,0.168883574,Low,2
15882,25/05/2011,-175,23,516.36,0.469168901,0.002803977,0.001829428,0.473802306,Low,1
15883,07/12/2011,-371,49,396.48,0.99463807,0.006117767,0.001401595,1.002157431,High,0
15885,08/09/2011,-281,18,379.35,0.753351206,0.002166709,0.00134046,0.756858376,Low,1
15886,10/10/2011,-313,12,181.09,0.839142091,0.001401988,0.0006329,0.841176979,Medium,0
15888,20/09/2011,-293,12,168.31,0.785522788,0.001401988,0.00058729,0.787512067,Medium,0
15889,06/07/2011,-217,93,446.87,0.581769437,0.01172572,0.001581429,0.595076586,Low,1
15891,27/04/2011,-147,62,524.52,0.394101877,0.007774662,0.00185855,0.403735089,Low,2
15894,31/03/2011,-120,41,263.55,0.321715818,0.005098139,0.000927187,0.327741144,Low,2
15895,13/07/2011,-224,11,179.17,0.600536193,0.001274535,0.000626048,0.602436776,Low,1
15897,29/05/2011,-179,24,222.05,0.479892761,0.00293143,0.00077908,0.483603271,Low,1
15898,08/12/2011,-372,86,1388.88,0.997319035,0.010833546,0.004943322,1.013095902,High,0
15899,06/12/2010,-5,4,56.25,0.013404826,0.00038236,0.000187365,0.013974551,Low,2
15900,16/11/2011,-350,51,351.11,0.938337802,0.006372674,0.001239676,0.945950151,Medium,0
15901,23/11/2011,-357,116,363.88,0.957104558,0.01465715,0.00128525,0.973046958,High,0
15903,30/11/2011,-364,74,5126.76,0.975871314,0.009304104,0.018283257,1.003458674,High,0
15904,01/12/2011,-365,30,164.68,0.978552279,0.003696151,0.000574335,0.982822765,High,0
15906,20/11/2011,-354,150,1567.69,0.949061662,0.018990568,0.005581468,0.973633699,High,0
15907,06/12/2011,-370,249,967.45,0.991957105,0.031608463,0.003439301,1.027004869,High,0
15909,19/06/2011,-200,7,191.94,0.536193029,0.000764721,0.000671622,0.537629372,Low,1
15910,09/12/2011,-373,267,1232.18,1,0.033902626,0.004384083,1.038286709,High,0
15912,14/06/2011,-195,19,264.62,0.522788204,0.002294163,0.000931006,0.526013372,Low,1
15916,23/11/2011,-357,155,1528.09,0.957104558,0.019627836,0.005440142,0.982172535,High,0
15917,06/04/2011,-126,12,123.1,0.337801609,0.001401988,0.000425942,0.339629539,Low,2
15918,02/06/2011,-183,40,334.23,0.490616622,0.004970686,0.001179434,0.496766741,Low,1
15919,20/11/2011,-354,143,639.89,0.949061662,0.018098394,0.002270289,0.969430345,High,0
15920,08/07/2011,-219,60,167.5,0.587131367,0.007519755,0.000584399,0.595235522,Low,1
15921,20/06/2011,-201,25,336.03,0.538873995,0.003058884,0.001185858,0.543118736,Low,1
15922,01/12/2010,0,11,369.5,0,0.001274535,0.001305307,0.002579842,Low,2
15923,02/12/2010,-1,21,127.08,0.002680965,0.00254907,0.000440146,0.005670181,Low,2
15925,29/05/2011,-179,12,207.15,0.479892761,0.001401988,0.000725904,0.482020654,Low,1
15930,03/10/2011,-306,21,426.63,0.820375335,0.00254907,0.001509195,0.8244336,Medium,0
15932,05/12/2011,-369,115,2495.87,0.989276139,0.014529697,0.008894004,1.01269984,High,0
15933,18/11/2011,-352,74,1107.46,0.943699732,0.009304104,0.003938976,0.956942812,High,0
15935,14/04/2011,-134,12,416.86,0.35924933,0.001401988,0.001474328,0.362125646,Low,2
15937,06/10/2011,-309,7,145.35,0.828418231,0.000764721,0.000505349,0.829688301,Medium,0
15938,19/08/2011,-261,18,404.58,0.699731903,0.002166709,0.001430502,0.703329115,Low,1
15939,11/09/2011,-284,76,6115.01,0.761394102,0.009559011,0.021810173,0.792763286,Medium,0
15940,01/02/2011,-62,1,35.8,0.166219839,0,0.000114382,0.166334221,Low,2
15942,29/07/2011,-240,14,337.44,0.643431635,0.001656895,0.00119089,0.64627942,Low,1
15944,08/03/2011,-97,6,325.1,0.260053619,0.000637267,0.00114685,0.261837737,Low,2
15945,09/12/2010,-8,2,181,0.021447721,0.000127453,0.000632579,0.022207753,Low,2
15947,18/09/2011,-291,29,1708.24,0.780160858,0.003568697,0.00608307,0.789812625,Medium,0
15948,01/12/2011,-365,60,955.24,0.978552279,0.007519755,0.003395726,0.98946776,High,0
15949,23/11/2011,-357,19,364.72,0.957104558,0.002294163,0.001288248,0.960686968,High,0
15950,08/11/2011,-342,98,1765.51,0.91689008,0.012362988,0.006287458,0.935540526,Medium,0
15951,01/12/2011,-365,41,708.22,0.978552279,0.005098139,0.002514148,0.986164566,High,0
15952,06/11/2011,-340,91,806.57,0.91152815,0.011470813,0.002865145,0.925864108,Medium,0
15953,24/11/2011,-358,98,1659.38,0.959785523,0.012362988,0.005908696,0.978057206,High,0
15955,15/11/2011,-349,183,4416.26,0.935656836,0.023196533,0.015747588,0.974600958,High,0
15957,08/11/2011,-342,42,428.89,0.91689008,0.005225593,0.001517261,0.923632934,Medium,0
15958,26/09/2011,-299,7,104.35,0.801608579,0.000764721,0.000359026,0.802732326,Medium,0
15963,20/11/2011,-354,28,470.76,0.949061662,0.003441244,0.001666689,0.954169595,High,0
15965,22/11/2011,-356,122,845.64,0.954423592,0.015421871,0.00300458,0.972850043,High,0
15967,16/11/2011,-350,84,418.83,0.938337802,0.010578639,0.001481358,0.950397799,High,0
15969,07/12/2011,-371,20,666.1,0.99463807,0.002421616,0.002363828,0.999423514,High,0
15970,09/02/2011,-70,11,314.1,0.18766756,0.001274535,0.001107593,0.190049688,Low,2
15971,22/11/2011,-356,35,4199.85,0.954423592,0.004333418,0.014975253,0.973732264,High,0
15973,08/12/2010,-7,4,307.82,0.018766756,0.00038236,0.00108518,0.020234297,Low,2
15974,31/10/2011,-334,176,3442.15,0.895442359,0.022304359,0.012271135,0.930017854,Medium,0
15975,16/09/2011,-289,24,371.01,0.774798928,0.00293143,0.001310696,0.779041054,Medium,0
15976,27/06/2011,-208,98,430.94,0.557640751,0.012362988,0.001524577,0.571528315,Low,1
15977,22/11/2011,-356,65,1054.73,0.954423592,0.008157023,0.00375079,0.966331406,High,0
15978,23/09/2011,-296,49,1098.78,0.793565684,0.006117767,0.003907998,0.803591449,Medium,0
15980,12/09/2011,-285,43,2398.86,0.764075067,0.005353046,0.008547789,0.777975903,Medium,0
15981,15/11/2011,-349,97,3408.48,0.935656836,0.012235534,0.012150972,0.960043343,High,0
15983,17/11/2011,-351,113,1475.02,0.941018767,0.01427479,0.005250743,0.960544299,High,0
15984,07/12/2011,-371,270,2837.67,0.99463807,0.034284986,0.010113837,1.039036892,High,0
15985,08/08/2011,-250,37,1142.42,0.670241287,0.004588325,0.004063743,0.678893355,Low,1
15986,09/11/2011,-343,14,168.12,0.919571046,0.001656895,0.000586612,0.921814553,Medium,0
15987,27/11/2011,-361,140,1451.28,0.967828418,0.017716034,0.005166018,0.99071047,High,0
15988,20/11/2011,-354,27,158.03,0.949061662,0.00331379,0.000550602,0.952926055,High,0
15990,26/10/2011,-329,52,792.11,0.882037534,0.006500127,0.002813539,0.8913512,Medium,0
15992,06/12/2011,-370,3,41.99,0.991957105,0.000254907,0.000136473,0.992348484,High,0
15993,01/12/2011,-365,552,2797.57,0.978552279,0.070226867,0.009970726,1.058749872,High,0
15994,16/10/2011,-319,35,427.07,0.855227882,0.004333418,0.001510766,0.861072066,Medium,0
15996,12/09/2011,-285,130,1060.68,0.764075067,0.016441499,0.003772025,0.784288591,Medium,0
15998,03/11/2011,-337,506,3089.97,0.903485255,0.064364007,0.011014258,0.978863519,High,0
16000,07/12/2011,-371,9,12393.7,0.99463807,0.001019628,0.044217879,1.039875576,High,0
16003,10/11/2011,-344,103,2735.37,0.922252011,0.013000255,0.009748743,0.945001009,Medium,0
16005,27/11/2011,-361,218,615.39,0.967828418,0.027657405,0.002182852,0.997668675,High,0
16006,12/05/2011,-162,8,101.4,0.434316354,0.000892174,0.000348498,0.435557026,Low,1
16007,23/10/2011,-326,385,1701.94,0.873994638,0.048942136,0.006060586,0.92899736,Medium,0
16008,16/11/2011,-350,33,478.78,0.938337802,0.004078511,0.001695311,0.944111624,Medium,0
16009,17/11/2011,-351,90,992.71,0.941018767,0.01134336,0.00352945,0.955891577,High,0
16010,08/04/2011,-128,86,407.5,0.343163539,0.010833546,0.001440923,0.355438008,Low,2
16011,01/12/2011,-365,212,3362.71,0.978552279,0.026892684,0.011987626,1.017432589,High,0
16012,04/11/2011,-338,94,1415.29,0.90616622,0.011853174,0.005037575,0.923056969,Medium,0
16013,06/12/2011,-370,139,37130.6,0.991957105,0.01758858,0.132500176,1.14204586,High,0
16014,02/11/2011,-336,145,662.38,0.90080429,0.018353301,0.002350552,0.921508143,Medium,0
16015,06/12/2011,-370,182,705.39,0.991957105,0.02306908,0.002504048,1.017530233,High,0
16016,06/12/2011,-370,235,1508.76,0.991957105,0.029824114,0.005371156,1.027152374,High,0
16017,23/10/2011,-326,32,211.88,0.873994638,0.003951058,0.000742785,0.878688481,Medium,0
16018,31/10/2011,-334,28,408.9,0.895442359,0.003441244,0.00144592,0.900329523,Medium,0
16019,24/10/2011,-327,160,3786.24,0.876675603,0.020265103,0.013499141,0.910439848,Medium,0
16020,23/11/2011,-357,46,851.01,0.957104558,0.005735407,0.003023744,0.965863708,High,0
16022,24/03/2011,-113,76,628.28,0.302949062,0.009559011,0.002228854,0.314736927,Low,2
16023,24/10/2011,-327,101,719.81,0.876675603,0.012745348,0.002555511,0.891976462,Medium,0
16024,27/11/2011,-361,64,251.24,0.967828418,0.008029569,0.000883255,0.976741242,High,0
16025,10/11/2011,-344,28,439.66,0.922252011,0.003441244,0.001555698,0.927248952,Medium,0
16026,27/10/2011,-330,32,236.09,0.884718499,0.003951058,0.000829187,0.889498743,Medium,0
16027,09/09/2011,-282,16,934.62,0.756032172,0.001911802,0.003322136,0.76126611,Low,0
16029,01/11/2011,-335,242,81024.84,0.898123324,0.030716289,0.289152154,1.217991767,High,0
16030,03/02/2011,-64,29,331.24,0.171581769,0.003568697,0.001168763,0.17631923,Low,2
16031,08/09/2011,-281,100,548.94,0.753351206,0.012617894,0.001945702,0.767914802,Medium,1
16033,04/12/2011,-368,1137,8816.4,0.986595174,0.144787153,0.03145103,1.162833357,High,0
16034,27/05/2011,-177,22,437.7,0.474530831,0.002676523,0.001548703,0.478756057,Low,1
16036,13/09/2011,-286,55,758.92,0.766756032,0.006882488,0.002695089,0.776333609,Medium,0
16037,15/03/2011,-104,39,855.02,0.278820375,0.004843232,0.003038055,0.286701663,Low,2
16038,02/12/2011,-366,26,471.78,0.981233244,0.003186337,0.001670329,0.98608991,High,0
16040,05/10/2011,-308,65,1313.55,0.825737265,0.008157023,0.00467448,0.838568768,Medium,0
16041,09/11/2011,-343,6,3166.4,0.919571046,0.000637267,0.011287025,0.931495338,Medium,0
16042,17/11/2011,-351,71,1197.27,0.941018767,0.008921744,0.004259494,0.954200005,High,0
16043,02/11/2011,-336,39,773.99,0.90080429,0.004843232,0.002748871,0.908396393,Medium,0
16045,12/08/2011,-254,83,1340.7,0.680965147,0.010451185,0.004771375,0.696187707,Low,1
16048,01/12/2010,0,8,256.44,0,0.000892174,0.000901813,0.001793987,Low,2
16049,30/10/2011,-333,312,1111.79,0.892761394,0.039638032,0.003954429,0.936353855,Medium,0
16050,19/06/2011,-200,10,137.9,0.536193029,0.001147081,0.000478761,0.537818872,Low,1
16052,16/10/2011,-319,34,362.06,0.855227882,0.004205965,0.001278755,0.860712602,Medium,0
16053,07/11/2011,-341,84,1511.95,0.914209115,0.010578639,0.00538254,0.930170294,Medium,0
16054,17/07/2011,-228,70,783.9,0.611260054,0.00879429,0.002784239,0.622838582,Low,1
16055,03/05/2011,-153,8,134.8,0.410187668,0.000892174,0.000467698,0.41154754,Low,1
16056,25/10/2011,-328,68,664.85,0.879356568,0.008539383,0.002359367,0.890255319,Medium,0
16057,23/11/2011,-357,121,2263.12,0.957104558,0.015294418,0.008063354,0.980462329,High,0
16059,05/10/2011,-308,180,1459.86,0.825737265,0.022814173,0.005196639,0.853748077,Medium,0
16062,30/11/2011,-364,64,1153.62,0.975871314,0.008029569,0.004103714,0.988004597,High,0
16063,24/03/2011,-113,23,335.32,0.302949062,0.002803977,0.001183324,0.306936362,Low,2
16065,09/12/2010,-8,74,372.09,0.021447721,0.009304104,0.00131455,0.032066376,Low,2
16066,23/11/2011,-357,102,1521.87,0.957104558,0.012872801,0.005417943,0.975395302,High,0
16070,17/11/2011,-351,33,852.15,0.941018767,0.004078511,0.003027813,0.948125091,Medium,0
16071,26/10/2011,-329,21,326.24,0.882037534,0.00254907,0.001150919,0.885737522,Medium,0
16072,24/02/2011,-85,23,584.32,0.227882038,0.002803977,0.002071968,0.232757982,Low,2
16073,15/02/2011,-76,1,122.4,0.203753351,0,0.000423444,0.204176795,Low,2
16076,06/12/2011,-370,129,2234.73,0.991957105,0.016314045,0.007962034,1.016233184,High,0
16078,01/03/2011,-90,1,79.2,0.241286863,0,0.00026927,0.241556133,Low,2
16079,23/11/2011,-357,21,1352,0.957104558,0.00254907,0.004811703,0.96446533,High,0
16080,19/09/2011,-292,10,217.16,0.782841823,0.001147081,0.000761628,0.784750533,Medium,0
16081,14/10/2011,-317,227,2806.9,0.849865952,0.028804486,0.010004023,0.888674461,Medium,0
16083,31/08/2011,-273,31,1317.62,0.731903485,0.003823604,0.004689006,0.740416095,Low,1
16084,13/02/2011,-74,38,436.18,0.198391421,0.004715779,0.001543278,0.204650478,Low,2
16085,16/11/2011,-350,167,981.51,0.938337802,0.021157278,0.003489479,0.962984558,High,0
16086,11/10/2011,-314,39,1121.39,0.841823056,0.004843232,0.00398869,0.850654979,Medium,0
16091,08/07/2011,-219,18,315.06,0.587131367,0.002166709,0.001111019,0.590409095,Low,1
16092,17/08/2011,-259,51,817.86,0.694369973,0.006372674,0.002905437,0.703648084,Low,1
16093,25/08/2011,-267,1,17,0.715817694,0,4.73E-05,0.715864982,Low,1
16094,28/11/2011,-362,63,1078.23,0.970509383,0.007902116,0.003834658,0.982246158,High,0
16096,20/03/2011,-109,12,320.62,0.292225201,0.001401988,0.001130862,0.294758051,Low,2
16097,13/04/2011,-133,10,185.05,0.356568365,0.001147081,0.000647033,0.358362479,Low,2
16098,13/09/2011,-286,67,2005.63,0.766756032,0.00841193,0.00714441,0.782312372,Medium,0
16099,20/10/2011,-323,39,731.9,0.865951743,0.004843232,0.002598658,0.873393633,Medium,0
16101,30/09/2011,-303,76,1290.7,0.81233244,0.009559011,0.004592932,0.826484383,Medium,0
16102,28/10/2011,-331,57,1842.14,0.887399464,0.007137395,0.006560939,0.901097798,Medium,0
16103,02/12/2011,-366,48,1429.64,0.981233244,0.005990314,0.005088788,0.992312346,High,0
16104,09/10/2011,-312,29,302.36,0.836461126,0.003568697,0.001065694,0.841095518,Medium,0
16105,05/04/2011,-125,13,336.96,0.335120643,0.001529442,0.001189177,0.337839262,Low,2
16106,05/10/2011,-308,6,108.38,0.825737265,0.000637267,0.000373409,0.826747942,Medium,0
16107,22/11/2011,-356,31,3204.16,0.954423592,0.003823604,0.011421785,0.969668982,High,0
16108,16/09/2011,-289,48,842.5,0.774798928,0.005990314,0.002993373,0.783782614,Medium,0
16109,05/05/2011,-155,18,611.88,0.415549598,0.002166709,0.002170325,0.419886632,Low,1
16110,25/10/2011,-328,354,1337.48,0.879356568,0.044991078,0.004759883,0.92910753,Medium,0
16112,19/07/2011,-230,16,195.74,0.616621984,0.001911802,0.000685184,0.61921897,Low,1
16113,09/06/2011,-190,30,161.38,0.509383378,0.003696151,0.000562558,0.513642087,Low,1
16114,22/06/2011,-203,8,135.75,0.544235925,0.000892174,0.000471088,0.545599188,Low,1
16115,30/11/2011,-364,284,1667.97,0.975871314,0.036069335,0.005939352,1.017880001,High,0
